PESEL;Id_badanie;
81070514373;Id_21;
81070514373;Id_17;
81070514373;Id_18;
81071001135;Id_23;
81071001135;Id_25;
81071409803;Id_23;
81071409803;Id_19;
81071409803;Id_22;
81071409803;Id_16;
81071409803;Id_25;
81071409803;Id_21;
81071409803;Id_24;
81071409803;Id_18;
81072002456;Id_22;
81072905827;Id_15;
81072905827;Id_21;
81082403586;Id_21;
81082403586;Id_18;
81090302208;Id_26;
81090302208;Id_25;
81100702484;Id_23;
81110904931;Id_22;
81110904931;Id_16;
81110904931;Id_21;
81110904931;Id_24;
81110904931;Id_18;
81111502336;Id_19;
81111502336;Id_16;
82021113047;Id_20;
82021412290;Id_20;
82021412290;Id_23;
82021412290;Id_26;
82021412290;Id_25;
82030216346;Id_23;
82030216346;Id_26;
82030216346;Id_25;
82032806527;Id_20;
82032806527;Id_23;
82032806527;Id_26;
82040211426;Id_23;
82040211426;Id_25;
82040502843;Id_23;
82041909536;Id_19;
82041909536;Id_17;
82041909536;Id_24;
82041909536;Id_18;
82050517128;Id_23;
82050517128;Id_19;
82050517128;Id_26;
82050517128;Id_22;
82050517128;Id_16;
82050517128;Id_25;
82051707083;Id_26;
82051707083;Id_19;
82051707083;Id_25;
82051707083;Id_26;
82053117004;Id_20;
82053117004;Id_22;
82053117004;Id_17;
82062013372;Id_26;
82062013372;Id_25;
82062013372;Id_24;
82062510397;Id_19;
82062510397;Id_22;
82062510397;Id_16;
82062606595;Id_20;
82062606595;Id_23;
82062606595;Id_26;
82070811422;Id_22;
82070811422;Id_16;
82070811422;Id_25;
82070814517;Id_20;
82081806479;Id_20;
82081806479;Id_19;
82081806479;Id_17;
82090709880;Id_19;
82090709880;Id_17;
82090709880;Id_18;
82092113968;Id_20;
82092113968;Id_19;
82092113968;Id_22;
82092113968;Id_17;
82092113968;Id_18;
82101511853;Id_8;
82101511853;Id_7;
82101511853;Id_10;
82102104502;Id_23;
82102104502;Id_26;
82102104502;Id_25;
82102104502;Id_19;
82102104502;Id_24;
82102104502;Id_18;
82110311226;Id_23;
82110311226;Id_26;
82110311226;Id_19;
82110311226;Id_15;
82110311226;Id_25;
82111205632;Id_20;
82111305813;Id_20;
82111305813;Id_22;
82111305813;Id_16;
82111305813;Id_25;
82121014754;Id_20;
82121014754;Id_15;
82121014754;Id_21;
83010118220;Id_23;
83010118220;Id_26;
83010118220;Id_16;
83010118220;Id_25;
83011010425;Id_15;
83011506041;Id_15;
83011506041;Id_21;
83011612863;Id_15;
83011612863;Id_17;
83011805034;Id_20;
83020513722;Id_20;
83020513722;Id_19;
83020513722;Id_17;
83020513722;Id_24;
83020513722;Id_18;
83021307261;Id_23;
83021307261;Id_26;
83021307261;Id_16;
83021307261;Id_25;
83022606765;Id_20;
83031404990;Id_19;
83031404990;Id_16;
83031404990;Id_25;
83031404990;Id_21;
83031404990;Id_17;
83031404990;Id_24;
83031404990;Id_18;
83031404990;Id_16;
83041217061;Id_20;
83041217061;Id_23;
83041217061;Id_26;
83041217061;Id_22;
83041217061;Id_24;
83041417843;Id_26;
83041417843;Id_25;
83041417843;Id_21;
83041417843;Id_24;
83041417843;Id_23;
83042106519;Id_20;
83042106519;Id_23;
83042106519;Id_22;
83042106519;Id_15;
83042106519;Id_17;
83050200812;Id_26;
83050200812;Id_25;
83051718730;Id_23;
83051718730;Id_19;
83051718730;Id_22;
83051718730;Id_21;
83051718730;Id_18;
83051718730;Id_20;
83051718730;Id_26;
83051718730;Id_16;
83051718730;Id_25;
83051718730;Id_17;
83051718730;Id_24;
83052505111;Id_20;
83052505111;Id_19;
83052505111;Id_22;
83052505111;Id_17;
83052505111;Id_18;
83052715431;Id_20;
83052715431;Id_24;
83052720109;Id_23;
83052720109;Id_26;
83052720109;Id_24;
83052720109;Id_18;
83061111659;Id_23;
83062606028;Id_26;
83062606028;Id_18;
83062606028;Id_24;
83062902001;Id_19;
83071211072;Id_23;
83071211072;Id_19;
83071211072;Id_21;
83071211072;Id_9;
83071514437;Id_20;
83071514437;Id_19;
83071514437;Id_17;
83071514437;Id_24;
83071514437;Id_18;
83072705186;Id_19;
83080206260;Id_23;
83080206260;Id_19;
83080206260;Id_26;
83080206260;Id_15;
83080206260;Id_25;
83080206260;Id_17;
83080613107;Id_23;
83080613107;Id_19;
83080613107;Id_22;
83080613107;Id_24;
83080613107;Id_17;
83080613107;Id_18;
83081611210;Id_23;
83082517652;Id_23;
83082517652;Id_19;
83082517652;Id_25;
83082611509;Id_20;
83082611509;Id_23;
83082611509;Id_26;
83082611509;Id_15;
83082611509;Id_25;
83082901590;Id_9;
83082901590;Id_7;
83083113932;Id_12;
83090707564;Id_19;
83090805811;Id_23;
83090805811;Id_26;
83090805811;Id_22;
83090805811;Id_16;
83090805811;Id_25;
83101401577;Id_19;
83101401577;Id_17;
83101401577;Id_23;
83101401577;Id_26;
83101401577;Id_24;
83101401577;Id_18;
83101401577;Id_16;
83112015095;Id_20;
83122513594;Id_26;
83122513594;Id_25;
84011512252;Id_21;
84011512252;Id_18;
84012011965;Id_16;
84012011965;Id_25;
84012011965;Id_21;
84012512299;Id_26;
84012512299;Id_22;
84012512299;Id_25;
84012512299;Id_21;
84012512299;Id_24;
84013117301;Id_23;
84021122296;Id_20;
84022204311;Id_23;
84022204311;Id_26;
84022204311;Id_25;
84022204311;Id_24;
84022314533;Id_20;
84031109373;Id_20;
84031109373;Id_19;
84031109373;Id_21;
84031109373;Id_17;
84031109373;Id_18;
84032420950;Id_20;
84033119657;Id_19;
84040113372;Id_19;
84040113372;Id_25;
84040501412;Id_21;
84040501412;Id_24;
84041801757;Id_20;
84050101126;Id_17;
84050101126;Id_9;
84052911979;Id_6;
84052911979;Id_8;
84061406633;Id_21;
84061406633;Id_24;
84061406633;Id_21;
84062610893;Id_26;
84062610893;Id_25;
84072215099;Id_20;
84081105459;Id_26;
84081105459;Id_25;
84081105459;Id_19;
84081501316;Id_6;
84081501316;Id_5;
84081501316;Id_13;
84081501316;Id_10;
84081501316;Id_8;
84081501316;Id_11;
84082706536;Id_20;
84083020031;Id_20;
84083020031;Id_19;
84083020031;Id_21;
84083103219;Id_25;
84083103219;Id_19;
84083103219;Id_21;
84083103219;Id_24;
84083103219;Id_18;
84100612788;Id_19;
84100612788;Id_22;
84100612788;Id_17;
84100612788;Id_18;
84101307733;Id_26;
84101307733;Id_16;
84101307733;Id_25;
84101411652;Id_26;
84101411652;Id_25;
84101904084;Id_19;
84121200854;Id_26;
84121200854;Id_19;
84122604077;Id_23;
84122604077;Id_19;
84122604077;Id_16;
84122604077;Id_18;
84122604077;Id_24;
85011102241;Id_20;
85021713915;Id_21;
85021713915;Id_17;
85021713915;Id_24;
85021713915;Id_18;
85021713915;Id_23;
85021713915;Id_26;
85030101731;Id_20;
85030101731;Id_23;
85030101731;Id_22;
85030101731;Id_24;
85030101731;Id_19;
85030101731;Id_25;
85030101731;Id_26;
85032104879;Id_20;
85041200713;Id_23;
85041200713;Id_26;
85041200713;Id_16;
85041200713;Id_25;
85041601576;Id_16;
85050901395;Id_20;
85050901395;Id_24;
85050901395;Id_18;
85050901395;Id_16;
85050920017;Id_21;
85061707519;Id_20;
85061707519;Id_16;
85062011484;Id_17;
85062011484;Id_20;
85062011484;Id_23;
85062011484;Id_26;
85062011484;Id_16;
85062011484;Id_25;
85062011484;Id_19;
85070305382;Id_26;
85070305382;Id_25;
85070305382;Id_21;
85070312399;Id_21;
85071211574;Id_20;
85071211574;Id_23;
85071211574;Id_26;
85072102307;Id_20;
85072102307;Id_26;
85072102307;Id_22;
85072102307;Id_24;
85080805333;Id_23;
85080805333;Id_26;
85081020696;Id_23;
85081020696;Id_26;
85081020696;Id_22;
85081020696;Id_16;
85081020696;Id_19;
85081020696;Id_25;
85081020696;Id_17;
85081020696;Id_24;
85081020696;Id_18;
85081404180;Id_26;
85090204317;Id_20;
85090204317;Id_23;
85090204317;Id_26;
85090204317;Id_24;
85090504097;Id_19;
85092304435;Id_20;
85092304435;Id_23;
85092304435;Id_26;
85092701454;Id_6;
85092701454;Id_8;
85092701454;Id_11;
85092701454;Id_10;
85111900484;Id_20;
85112004279;Id_23;
85112004279;Id_26;
85112004279;Id_19;
85112004279;Id_9;
85120512155;Id_16;
85120512155;Id_24;
85120607475;Id_26;
85122901539;Id_23;
86010600518;Id_26;
86010600518;Id_19;
86011314148;Id_20;
86011314148;Id_19;
86011314148;Id_21;
86011400957;Id_26;
86011400957;Id_25;
86021314910;Id_23;
86021314910;Id_26;
86021314910;Id_24;
86021801957;Id_23;
86021801957;Id_26;
86021801957;Id_19;
86022815953;Id_6;
86022815953;Id_13;
86022815953;Id_4;
86022815953;Id_12;
86022815953;Id_10;
86031512128;Id_20;
86031512128;Id_23;
86031512128;Id_26;
86031805365;Id_23;
86031805365;Id_26;
86031805365;Id_25;
86031805365;Id_23;
86032206745;Id_25;
86040102143;Id_20;
86040102143;Id_19;
86040102143;Id_17;
86040102143;Id_24;
86040102143;Id_18;
86040102143;Id_23;
86041707294;Id_20;
86041707294;Id_19;
86041707294;Id_17;
86041707294;Id_24;
86041707294;Id_18;
86050301802;Id_23;
86050301802;Id_26;
86050301802;Id_19;
86050301802;Id_16;
86050301802;Id_25;
86051301955;Id_18;
86051301955;Id_17;
86051301955;Id_15;
86051301955;Id_26;
86051301955;Id_21;
86051404795;Id_24;
86060709052;Id_20;
86060709052;Id_24;
86060709052;Id_18;
86061614120;Id_17;
86061614120;Id_22;
86061614120;Id_21;
86061614120;Id_15;
86061614120;Id_25;
86061701350;Id_19;
86061701350;Id_17;
86071413430;Id_23;
86071413430;Id_26;
86071413430;Id_25;
86071413430;Id_24;
86071804436;Id_23;
86071804436;Id_26;
86071804436;Id_14;
86071804436;Id_25;
86071804436;Id_21;
86090603939;Id_23;
86090603939;Id_26;
86091009222;Id_25;
86091209332;Id_22;
86091209332;Id_18;
86091209332;Id_24;
86102602138;Id_25;
86102602138;Id_26;
86102602138;Id_23;
86111509079;Id_26;
86121513053;Id_16;
86121513053;Id_25;
86121513053;Id_17;
86121513053;Id_24;
86121513053;Id_18;
86123101195;Id_25;
86123101195;Id_26;
87010918074;Id_20;
87010918074;Id_23;
87010918074;Id_26;
87012404674;Id_26;
87012404674;Id_25;
87012412057;Id_23;
87012412057;Id_18;
87021111965;Id_5;
87021111965;Id_10;
87021111965;Id_6;
87021111965;Id_8;
87021111965;Id_13;
87021501427;Id_11;
87021501427;Id_13;
87022701796;Id_23;
87022701796;Id_26;
87022701796;Id_22;
87022701796;Id_16;
87022701796;Id_25;
87030504033;Id_22;
87030504033;Id_16;
87030504033;Id_9;
87031009254;Id_20;
87031214829;Id_23;
87031214829;Id_26;
87031214829;Id_15;
87031214829;Id_25;
87040913225;Id_26;
87040913225;Id_25;
87041218688;Id_11;
87041378688;Id_7;
87050703663;Id_26;
87050703663;Id_9;
87051105846;Id_19;
87051105846;Id_15;
87051105846;Id_17;
87061107498;Id_23;
87061107498;Id_26;
87061107498;Id_25;
87061514717;Id_20;
87061514717;Id_23;
87061514717;Id_26;
87061514717;Id_25;
87061514717;Id_21;
87062205386;Id_20;
87071610292;Id_19;
87071704443;Id_20;
87071903996;Id_17;
87072300709;Id_26;
87072300709;Id_25;
87072304611;Id_20;
87072304611;Id_26;
87072304611;Id_25;
87072600366;Id_20;
87072600366;Id_22;
87072711015;Id_9;
87072711015;Id_25;
87072711015;Id_26;
87080308410;Id_23;
87080308410;Id_25;
87080308410;Id_26;
87090603059;Id_20;
87100604603;Id_20;
87101810438;Id_20;
87102506354;Id_25;
87111213416;Id_23;
87111213416;Id_26;
87111213416;Id_25;
87111414664;Id_20;
87111414664;Id_22;
87111700873;Id_24;
87111700873;Id_18;
87120202599;Id_23;
87120202599;Id_26;
87120202599;Id_19;
87121009416;Id_21;
88010512374;Id_23;
88010512374;Id_26;
88010512374;Id_19;
88010512374;Id_25;
88010713713;Id_21;
88011205679;Id_20;
88011807000;Id_24;
88011807000;Id_18;
88011807000;Id_23;
88011807000;Id_26;
88011807000;Id_25;
88020502174;Id_23;
88020502174;Id_26;
88020502174;Id_25;
88020810077;Id_20;
88030517531;Id_20;
88030517531;Id_26;
88030517531;Id_19;
88030702117;Id_6;
88030702117;Id_8;
88030702117;Id_11;
88030702117;Id_3;
88030702117;Id_7;
88032402022;Id_20;
88032402022;Id_26;
88032402022;Id_25;
88032816539;Id_23;
88032816539;Id_19;
88032816539;Id_18;
88040901180;Id_19;
88040901180;Id_25;
88040901180;Id_20;
88040901180;Id_23;
88040901180;Id_26;
88042011591;Id_20;
88042011591;Id_23;
88042011591;Id_22;
88042011591;Id_16;
88042011591;Id_9;
88052104735;Id_20;
88052104735;Id_19;
88052104735;Id_17;
88052104735;Id_24;
88052104735;Id_18;
88052301101;Id_23;
88052301101;Id_26;
88052301101;Id_19;
88052301101;Id_14;
88052301101;Id_25;
88061018676;Id_24;
88061308688;Id_8;
88062810789;Id_26;
88070318457;Id_19;
88070511256;Id_26;
88070511256;Id_25;
88070701042;Id_19;
88070901572;Id_20;
88070901572;Id_22;
88090313829;Id_20;
88090313829;Id_9;
88091407338;Id_26;
88091407338;Id_25;
88101101571;Id_20;
88103004346;Id_20;
88103004346;Id_22;
88103004346;Id_16;
88103106192;Id_23;
88103106192;Id_26;
88103106192;Id_15;
88103106192;Id_21;
88110910519;Id_23;
88110910519;Id_25;
88111015589;Id_23;
88111015589;Id_26;
88111015589;Id_25;
88112011263;Id_16;
88112100164;Id_19;
88112305463;Id_23;
88123113446;Id_20;
89010600120;Id_26;
89010600120;Id_19;
89010600120;Id_22;
89010600120;Id_17;
89010600120;Id_24;
89010600120;Id_18;
89012100994;Id_26;
89012100994;Id_25;
89012209631;Id_19;
89021612491;Id_23;
89021612491;Id_26;
89021612491;Id_25;
89030909988;Id_22;
89030909988;Id_16;
89030909988;Id_25;
89041406537;Id_26;
89041812268;Id_19;
89041812268;Id_15;
89041812268;Id_25;
89041812268;Id_17;
89042016371;Id_26;
89050603813;Id_23;
89050603813;Id_26;
89050603813;Id_25;
89053101400;Id_26;
89053101400;Id_19;
89053101400;Id_25;
89061111659;Id_26;
89061111659;Id_19;
89061805185;Id_23;
89061805185;Id_26;
89061805185;Id_16;
89061805185;Id_25;
89062201577;Id_21;
89062902454;Id_20;
89062902454;Id_26;
89062902454;Id_25;
89071407326;Id_15;
89071407326;Id_23;
89071407326;Id_26;
89071407326;Id_25;
89071510015;Id_19;
89073108164;Id_26;
89073108164;Id_25;
89080608941;Id_20;
89080608941;Id_23;
89080608941;Id_18;
89081007077;Id_26;
89081017575;Id_20;
89081017575;Id_22;
89081017575;Id_17;
89081017575;Id_24;
89081017575;Id_18;
89081610167;Id_15;
89081802412;Id_26;
89081802412;Id_25;
89082805346;Id_26;
89082805346;Id_25;
89092217678;Id_16;
89092512117;Id_20;
89092512117;Id_23;
89092512117;Id_26;
89092512117;Id_19;
89092716764;Id_25;
89100313158;Id_20;
89101405610;Id_23;
89101405610;Id_25;
89101607975;Id_26;
89101607975;Id_19;
89110406767;Id_20;
89112600213;Id_23;
89112600213;Id_26;
89112600213;Id_19;
89112714156;Id_23;
89112714156;Id_26;
89112714156;Id_25;
89121301113;Id_23;
89121301113;Id_26;
89121301113;Id_25;
89122403237;Id_20;
89122403237;Id_15;
89122509438;Id_19;
90010407304;Id_23;
90010407304;Id_26;
90010407304;Id_25;
90011413319;Id_23;
90011413319;Id_26;
90013001505;Id_20;
90013001505;Id_23;
90020107434;Id_26;
90020404722;Id_26;
90020404722;Id_25;
90020600227;Id_23;
90020600227;Id_26;
90020600227;Id_19;
90020600227;Id_25;
90020705892;Id_26;
90020912070;Id_26;
90020912070;Id_25;
90021708474;Id_20;
90022203381;Id_25;
90022203381;Id_26;
90031906608;Id_21;
90040809543;Id_23;
90040809543;Id_26;
90040809543;Id_19;
90040809543;Id_25;
90041311894;Id_20;
90042504934;Id_19;
90042504934;Id_17;
90042504934;Id_18;
90042705496;Id_19;
90042705496;Id_20;
90042705496;Id_23;
90042705496;Id_26;
90042705496;Id_16;
90042705496;Id_25;
90042900853;Id_19;
90042900853;Id_26;
90042900853;Id_25;
90042902640;Id_26;
90042902640;Id_25;
90050211387;Id_20;
90050300595;Id_20;
90050300595;Id_16;
90050402297;Id_20;
90051708323;Id_17;
90052908289;Id_26;
90053109030;Id_13;
90053109030;Id_10;
90053109030;Id_11;
90053109030;Id_5;
90061806220;Id_7;
90071506589;Id_26;
90072206491;Id_4;
90072206492;Id_7;
90072304322;Id_26;
90080413980;Id_19;
90080413980;Id_25;
90081600017;Id_20;
90081706362;Id_23;
90081706362;Id_26;
90081706362;Id_19;
90081706362;Id_25;
90081804916;Id_19;
90082213069;Id_16;
90082213069;Id_24;
90082213069;Id_18;
90091010231;Id_10;
90091211397;Id_19;
90091211397;Id_17;
90091610301;Id_25;
90091610301;Id_26;
90091610301;Id_19;
90091610301;Id_22;
90091711590;Id_26;
90100112082;Id_6;
90100112082;Id_8;
90100112082;Id_3;
90100406640;Id_11;
90100406640;Id_5;
90100406640;Id_13;
90100600266;Id_20;
90100602329;Id_24;
90100602329;Id_18;
90100707680;Id_18;
90101402591;Id_19;
90101402591;Id_25;
90101902640;Id_23;
90101902640;Id_26;
90101902640;Id_25;
90110112830;Id_17;
90111302335;Id_20;
90111609067;Id_16;
90112312504;Id_19;
90112815298;Id_26;
90112815298;Id_25;
90120411954;Id_20;
90120603728;Id_20;
91010107910;Id_20;
91010107910;Id_22;
91010107910;Id_16;
91010906588;Id_20;
91011004292;Id_26;
91011004292;Id_19;
91011004308;Id_20;
91011802258;Id_23;
91011802258;Id_26;
91011802258;Id_25;
91012215688;Id_18;
91012301145;Id_20;
91012301671;Id_19;
91012313591;Id_20;
91012610452;Id_19;
91012708997;Id_26;
91012708997;Id_19;
91012908540;Id_19;
91020813582;Id_26;
91020813582;Id_19;
91020813582;Id_15;
91021610263;Id_20;
91021610263;Id_19;
91021610263;Id_15;
91021610263;Id_17;
91021906212;Id_23;
91021906212;Id_26;
91021906212;Id_25;
91021914626;Id_23;
91021914626;Id_26;
91022012750;Id_26;
91022012750;Id_25;
91030212993;Id_26;
91030212993;Id_25;
91030212993;Id_21;
91030503206;Id_23;
91030503206;Id_25;
91031112049;Id_26;
91031316689;Id_19;
91031710520;Id_26;
91032013196;Id_20;
91032310484;Id_19;
91040102833;Id_20;
91040108617;Id_20;
91040108617;Id_22;
91040108617;Id_16;
91040202656;Id_20;
91040202656;Id_22;
91040202656;Id_16;
91040301645;Id_20;
91040301645;Id_17;
91040702767;Id_19;
91040803215;Id_20;
91040901494;Id_21;
91040903519;Id_20;
91041306953;Id_23;
91041306953;Id_26;
91041306953;Id_25;
91042911716;Id_20;
91051110414;Id_26;
91051906918;Id_20;
91052009078;Id_26;
91052009078;Id_1;
91052909057;Id_20;
91052909057;Id_26;
91052909057;Id_19;
91052915162;Id_20;
91061605450;Id_25;
91070113939;Id_20;
91071205866;Id_24;
91071502192;Id_20;
91071502192;Id_18;
91071615898;Id_13;
91071615898;Id_4;
91071615898;Id_10;
91071700712;Id_25;
91071705083;Id_26;
91071705083;Id_25;
91072206491;Id_11;
91072206491;Id_5;
91072206491;Id_13;
91072607230;Id_20;
91101107546;Id_20;
91101107546;Id_19;
91101107546;Id_17;
91102104818;Id_20;
91102104818;Id_25;
91102915016;Id_20;
91102915016;Id_1;
91110302363;Id_20;
91112608603;Id_23;
91112608603;Id_19;
91112608603;Id_25;
91120903497;Id_23;
91120903497;Id_25;
91121215713;Id_20;
91121909027;Id_23;
91121909027;Id_26;
91121909027;Id_19;
91121909027;Id_25;
91122113416;Id_20;
92010207495;Id_19;
92010207495;Id_25;
92010207495;Id_24;
92010207495;Id_18;
92010810325;Id_22;
92010810325;Id_16;
92010810325;Id_24;
92011909532;Id_20;
92012211568;Id_26;
92013011761;Id_15;
92020207687;Id_19;
92020207687;Id_25;
92021012680;Id_20;
92022200749;Id_19;
92022200749;Id_15;
92022200749;Id_25;
92022313391;Id_20;
92031915830;Id_20;
92032003336;Id_21;
92032013759;Id_20;
92032013759;Id_23;
92032013759;Id_26;
92032013759;Id_19;
92032812778;Id_26;
92032812778;Id_25;
92040606433;Id_20;
92040606433;Id_26;
92041204814;Id_19;
92042108513;Id_12;
92042305279;Id_20;
92042309310;Id_15;
92042610681;Id_20;
92042610681;Id_19;
92042610681;Id_17;
92042708751;Id_20;
92042708751;Id_25;
92042708751;Id_24;
92042906975;Id_20;
92042906975;Id_16;
92050910647;Id_16;
92051505121;Id_23;
92051505121;Id_25;
92051505121;Id_26;
92051704469;Id_20;
92051704469;Id_26;
92051909840;Id_19;
92052802135;Id_26;
92052802135;Id_3;
92052802135;Id_16;
92052802135;Id_25;
92052806078;Id_18;
92052905500;Id_20;
92060101671;Id_26;
92060101671;Id_19;
92060101671;Id_25;
92060705271;Id_20;
92060808776;Id_23;
92060904472;Id_20;
92060904472;Id_15;
92061610103;Id_23;
92061713776;Id_20;
92063009112;Id_20;
92063009112;Id_22;
92070202359;Id_23;
92071506315;Id_19;
92072206337;Id_23;
92072206337;Id_19;
92072310546;Id_20;
92080106500;Id_26;
92080106500;Id_19;
92080805232;Id_20;
92090502420;Id_26;
92090514760;Id_19;
92091811101;Id_20;
92091811101;Id_26;
92091811101;Id_25;
92092303753;Id_20;
92092406838;Id_26;
92092406838;Id_19;
92092511130;Id_26;
92101408422;Id_20;
92101408422;Id_26;
92101408422;Id_25;
92101703824;Id_6;
92101703824;Id_8;
92102203231;Id_9;
92102308493;Id_25;
92102511509;Id_20;
92102613195;Id_26;
92102613195;Id_19;
92102613195;Id_22;
92102613195;Id_16;
92102613195;Id_17;
92121012119;Id_19;
92121012119;Id_25;
92121012119;Id_17;
92121311584;Id_20;
92122112818;Id_19;
92122703351;Id_20;
93010800503;Id_20;
93010800503;Id_23;
93010800503;Id_26;
93010800503;Id_19;
93010800503;Id_25;
93011106868;Id_20;
93012812711;Id_20;
93012812711;Id_19;
93012812711;Id_26;
93012812711;Id_25;
93012812711;Id_17;
93013101809;Id_20;
93021008321;Id_26;
93021008321;Id_25;
93021008321;Id_24;
93021601074;Id_26;
93021802871;Id_18;
93021810025;Id_19;
93032307994;Id_20;
93032805799;Id_17;
93032805799;Id_18;
93040909458;Id_18;
93040909458;Id_26;
93040909458;Id_19;
93040909458;Id_25;
93041112631;Id_26;
93041112631;Id_25;
93060204456;Id_26;
93061800200;Id_26;
93061800200;Id_19;
93061800200;Id_25;
93070501356;Id_7;
93070501356;Id_10;
93070501356;Id_8;
93070501356;Id_4;
93070504441;Id_5;
93070504441;Id_7;
93091504763;Id_25;
93091504763;Id_23;
93091504763;Id_26;
93092404161;Id_20;
93100104517;Id_23;
93100108924;Id_26;
93100108924;Id_19;
93102404899;Id_25;
93110300037;Id_25;
93110909977;Id_11;
93120804501;Id_17;
93120804501;Id_24;
93121008737;Id_11;
93121008737;Id_5;
93121008737;Id_13;
93121112779;Id_20;
94012300619;Id_17;
94013008561;Id_8;
94013008561;Id_11;
94013008561;Id_5;
94013008561;Id_13;
94021504305;Id_20;
94031108470;Id_20;
94031209423;Id_20;
94032611517;Id_18;
94040307710;Id_24;
94042803382;Id_19;
94122705111;Id_24;
95010711818;Id_20;
95012002358;Id_6;
95012002358;Id_5;
95012002358;Id_13;
95020902941;Id_19;
95031012033;Id_19;
95051111239;Id_20;
95060911015;Id_26;
95060911015;Id_19;
95061312792;Id_22;
95061312792;Id_16;
95072809982;Id_23;
95072809982;Id_26;
96020909129;Id_15;
96020909129;Id_25;
96061203868;Id_16;
96110509796;Id_26;
96110509796;Id_19;
96110509796;Id_24;
96110509796;Id_18;
96122201987;Id_15;
96122201987;Id_17;
97040207189;Id_20;
97040207189;Id_19;
97040207189;Id_17;
97041704180;Id_19;
97041704180;Id_15;
97041704180;Id_17;
97092103891;Id_21;
